Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
kg	NOUN	0	365	3	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
de	ADP	0	365	4	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
cocaína	NOUN	1	365	5	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
no	ADP	0	365	6	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
Aeroporto	PROPN	0	365	7	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
Internacional	PROPN	0	365	8	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
de	ADP	0	365	9	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
São	PROPN	0	365	10	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
Paulo	PROPN	0	365	11	0	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
364	['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	365	364	1	PF apreende 2 kg de cocaína no Aeroporto Internacional de São Paulo
Polícia	PROPN	0	366	0	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
Federal	PROPN	0	366	1	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
investiga	VERB	1	366	2	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
desvio	NOUN	0	366	3	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
de	ADP	0	366	4	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
recursos	NOUN	0	366	5	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
do	ADP	0	366	6	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
Fundo	PROPN	0	366	7	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
Eleitoral	PROPN	0	366	8	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
no	ADP	0	366	9	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
Amapá	PROPN	0	366	10	0	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
365	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	366	365	1	Polícia Federal investiga desvio de recursos do Fundo Eleitoral no Amapá
Foragido	PROPN	1	367	0	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
da	ADP	0	367	1	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Justiça	PROPN	0	367	2	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
do	ADP	0	367	3	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Rio	PROPN	0	367	4	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Grande	PROPN	0	367	5	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
do	ADP	0	367	6	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Sul	PROPN	0	367	7	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
é	AUX	0	367	8	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
extraditado	VERB	1	367	9	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
do	ADP	0	367	10	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Uruguai	PROPN	0	367	11	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
para	ADP	0	367	12	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
o	DET	0	367	13	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Brasil	PROPN	0	367	14	0	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
366	['PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'AUX', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN']	[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	367	366	1	Foragido da Justiça do Rio Grande do Sul é extraditado do Uruguai para o Brasil
Polícia	PROPN	0	368	0	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
Federal	PROPN	0	368	1	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
prende	VERB	1	368	2	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
mulher	NOUN	0	368	3	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
especializada	VERB	0	368	4	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
em	SCONJ	0	368	5	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
realizar	VERB	0	368	6	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
furtos	NOUN	1	368	7	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
em	ADP	0	368	8	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
bagagens	NOUN	1	368	9	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
de	ADP	0	368	10	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
passageiros	NOUN	0	368	11	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
em	ADP	0	368	12	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
aeroportos	NOUN	0	368	13	0	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
367	['PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']	[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]	368	367	1	Polícia Federal prende mulher especializada em realizar furtos em bagagens de passageiros em aeroportos
PF	PROPN	1	369	0	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
deflagra	VERB	1	369	1	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
2	NUM	0	369	2	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
operações	NOUN	0	369	3	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
em	ADP	0	369	4	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
Mato	PROPN	0	369	5	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
Grosso	PROPN	0	369	6	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
para	SCONJ	0	369	7	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
combater	VERB	0	369	8	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
comercialização	NOUN	0	369	9	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
ilegal	ADJ	0	369	10	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
de	ADP	0	369	11	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
ouro	NOUN	0	369	12	0	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
368	['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN']	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	369	368	1	PF deflagra 2 operações em Mato Grosso para combater comercialização ilegal de ouro
PF	PROPN	1	370	0	0	PF combate tráfico internacional de drogas
combate	VERB	0	370	1	0	PF combate tráfico internacional de drogas
tráfico	NOUN	0	370	2	0	PF combate tráfico internacional de drogas
internacional	ADJ	0	370	3	0	PF combate tráfico internacional de drogas
de	ADP	0	370	4	0	PF combate tráfico internacional de drogas
drogas	NOUN	0	370	5	0	PF combate tráfico internacional de drogas
369	['PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN']	[1, 0, 0, 0, 0, 0]	370	369	1	PF combate tráfico internacional de drogas
Polícia	PROPN	0	371	0	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Federal	PROPN	0	371	1	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
deflagra	VERB	1	371	2	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
operação	NOUN	0	371	3	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
para	SCONJ	0	371	4	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
combater	VERB	0	371	5	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
fraudes	NOUN	1	371	6	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
no	ADP	0	371	7	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Auxílio	PROPN	1	371	8	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Emergencial	PROPN	1	371	9	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
e	CCONJ	0	371	10	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Precatórios	PROPN	1	371	11	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Judiciais	PROPN	1	371	12	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
em	ADP	0	371	13	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Mato	PROPN	0	371	14	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Grosso	PROPN	0	371	15	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
e	CCONJ	0	371	16	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
em	ADP	0	371	17	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
outros	DET	0	371	18	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
11	NUM	0	371	19	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
Estados	NOUN	0	371	20	0	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
370	['PROPN', 'PROPN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'ADP', 'DET', 'NUM', 'NOUN']	[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	371	370	1	Polícia Federal deflagra operação para combater fraudes no Auxílio Emergencial e Precatórios Judiciais em Mato Grosso e em outros 11 Estados
PF	PROPN	1	372	0	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
,	PUNCT	0	372	1	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
em	ADP	0	372	2	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
ação	NOUN	0	372	3	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
integrada	VERB	0	372	4	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
,	PUNCT	0	372	5	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
prende	VERB	1	372	6	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
em	ADP	0	372	7	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
flagrante	NOUN	1	372	8	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
um	DET	0	372	9	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
homem	NOUN	0	372	10	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
pela	ADP	0	372	11	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
venda	NOUN	0	372	12	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
de	ADP	0	372	13	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
medicamento	NOUN	1	372	14	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
de	ADP	0	372	15	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
comercialização	NOUN	0	372	16	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
restrita	VERB	0	372	17	0	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
371	['PROPN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB']	[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]	372	371	1	PF , em ação integrada , prende em flagrante um homem pela venda de medicamento de comercialização restrita
PF	PROPN	1	373	0	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
apreende	VERB	1	373	1	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
mais	ADV	0	373	2	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
de	ADP	0	373	3	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
R	SYM	0	373	4	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
90	NUM	0	373	5	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
mil	NUM	0	373	6	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
na	ADP	0	373	7	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
fronteira	NOUN	0	373	8	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
do	ADP	0	373	9	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
Brasil	PROPN	0	373	10	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
com	ADP	0	373	11	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
a	DET	0	373	12	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
Bolívia	PROPN	0	373	13	0	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
372	['PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'NUM', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'PROPN']	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	373	372	1	PF apreende mais de R 90 mil na fronteira do Brasil com a Bolívia
Polícia	PROPN	0	374	0	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
Federal	PROPN	0	374	1	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
apreende	VERB	1	374	2	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
440	NUM	1	374	3	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
kg	NOUN	0	374	4	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
de	ADP	0	374	5	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
droga	NOUN	0	374	6	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
no	ADP	0	374	7	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
Porto	PROPN	0	374	8	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
de	ADP	0	374	9	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
Santos	PROPN	0	374	10	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
SP	PROPN	0	374	11	0	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
373	['PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	374	373	1	Polícia Federal apreende 440 kg de droga no Porto de Santos SP
PF	PROPN	1	375	0	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
deflagra	VERB	1	375	1	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
Operação	PROPN	0	375	2	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
Constantino	PROPN	0	375	3	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
para	SCONJ	0	375	4	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
investigar	VERB	0	375	5	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
invasões	NOUN	0	375	6	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
e	CCONJ	0	375	7	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
queimadas	VERB	1	375	8	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
em	ADP	0	375	9	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
terras	NOUN	0	375	10	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
da	ADP	0	375	11	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
União	PROPN	0	375	12	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
no	ADP	0	375	13	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
Amazonas	PROPN	0	375	14	0	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
374	['PROPN', 'VERB', 'PROPN', 'PROPN', 'SCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'PROPN']	[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	375	374	1	PF deflagra Operação Constantino para investigar invasões e queimadas em terras da União no Amazonas
PF	PROPN	1	376	0	0	PF incinera 480 kg de drogas no Cariri
incinera	VERB	1	376	1	0	PF incinera 480 kg de drogas no Cariri
480	NUM	1	376	2	0	PF incinera 480 kg de drogas no Cariri
kg	NOUN	0	376	3	0	PF incinera 480 kg de drogas no Cariri
de	ADP	0	376	4	0	PF incinera 480 kg de drogas no Cariri
drogas	NOUN	0	376	5	0	PF incinera 480 kg de drogas no Cariri
no	ADP	0	376	6	0	PF incinera 480 kg de drogas no Cariri
Cariri	PROPN	1	376	7	0	PF incinera 480 kg de drogas no Cariri
375	['PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN']	[1, 1, 1, 0, 0, 0, 0, 1]	376	375	1	PF incinera 480 kg de drogas no Cariri
Polícia	PROPN	0	377	0	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
Federal	PROPN	0	377	1	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
deflagra	VERB	1	377	2	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
operação	NOUN	0	377	3	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
de	ADP	0	377	4	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
combate	NOUN	0	377	5	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
ao	ADP	0	377	6	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
tráfico	NOUN	0	377	7	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
de	ADP	0	377	8	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
drogas	NOUN	0	377	9	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
na	ADP	0	377	10	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
Bahia	PROPN	0	377	11	0	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
376	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	377	376	1	Polícia Federal deflagra operação de combate ao tráfico de drogas na Bahia
Polícia	PROPN	0	378	0	0	Polícia Federal deflagra a segunda fase da Operação Quinino
Federal	PROPN	0	378	1	0	Polícia Federal deflagra a segunda fase da Operação Quinino
deflagra	VERB	1	378	2	0	Polícia Federal deflagra a segunda fase da Operação Quinino
a	DET	0	378	3	0	Polícia Federal deflagra a segunda fase da Operação Quinino
segunda	ADJ	0	378	4	0	Polícia Federal deflagra a segunda fase da Operação Quinino
fase	NOUN	0	378	5	0	Polícia Federal deflagra a segunda fase da Operação Quinino
da	ADP	0	378	6	0	Polícia Federal deflagra a segunda fase da Operação Quinino
Operação	PROPN	0	378	7	0	Polícia Federal deflagra a segunda fase da Operação Quinino
Quinino	PROPN	1	378	8	0	Polícia Federal deflagra a segunda fase da Operação Quinino
377	['PROPN', 'PROPN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[0, 0, 1, 0, 0, 0, 0, 0, 1]	378	377	1	Polícia Federal deflagra a segunda fase da Operação Quinino
Polícia	PROPN	0	379	0	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
Federal	PROPN	0	379	1	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
interrompe	VERB	1	379	2	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
remessa	NOUN	1	379	3	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
de	ADP	0	379	4	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
moeda	NOUN	0	379	5	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
falsa	ADJ	0	379	6	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
no	ADP	0	379	7	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
Amapá	PROPN	0	379	8	0	Polícia Federal interrompe remessa de moeda falsa no Amapá
378	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN']	[0, 0, 1, 1, 0, 0, 0, 0, 0]	379	378	1	Polícia Federal interrompe remessa de moeda falsa no Amapá
PF	PROPN	1	380	0	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
combate	VERB	0	380	1	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
furtos	NOUN	1	380	2	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
contra	ADP	0	380	3	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
a	DET	0	380	4	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
Caixa	PROPN	0	380	5	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
Econômica	PROPN	0	380	6	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
Federal	PROPN	0	380	7	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
em	ADP	0	380	8	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
Chapecó	PROPN	1	380	9	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
SC	PROPN	0	380	10	0	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
379	['PROPN', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN']	[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]	380	379	1	PF combate furtos contra a Caixa Econômica Federal em Chapecó SC
Polícia	PROPN	0	381	0	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
Federal	PROPN	0	381	1	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
realiza	VERB	0	381	2	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
incursão	NOUN	1	381	3	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
de	ADP	0	381	4	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
combate	NOUN	0	381	5	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
ao	ADP	0	381	6	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
tráfico	NOUN	0	381	7	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
de	ADP	0	381	8	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
drogas	NOUN	0	381	9	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
em	ADP	0	381	10	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
Recife	PROPN	0	381	11	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
PE	PROPN	1	381	12	0	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
380	['PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN']	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]	381	380	1	Polícia Federal realiza incursão de combate ao tráfico de drogas em Recife PE
Polícia	PROPN	0	382	0	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
Federal	PROPN	0	382	1	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
desarticula	VERB	1	382	2	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
organização	NOUN	0	382	3	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
criminosa	ADJ	1	382	4	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
voltada	VERB	0	382	5	0	Polícia Federal desarticula organização criminosa voltada para o tráfico de drogas e fabricação de cédulas falsas
